id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,new_date,new_sqft_living,price_level
6377200010,2180000.0,4.0,3.0,4750,21701,1.5,True,0,5,98004,4750,0,1976,0,98004,47.6454,-122.21799999999999,3120,18551,201412,4750,3
2767601100,513000.0,4.0,2.0,2090,4000,1.0,True,0,3,98107,1480,610,1951,0,98107,47.6751,-122.37899999999999,1510,5000,201410,2090,3
2856100185,365000.0,2.0,1.0,680,2550,1.0,True,0,4,98117,680,0,1901,0,98117,47.6767,-122.38799999999999,1120,5100,201407,680,2
3438500797,368000.0,4.0,1.75,2100,11942,1.0,True,0,3,98106,1030,1070,1964,0,98106,47.55,-122.35600000000001,1170,6986,201407,2100,2
6738700275,870000.0,4.0,2.75,2840,4000,1.5,True,0,5,98144,1960,880,1912,0,98144,47.5846,-122.291,2750,4000,201406,2840,3
1761100190,225000.0,3.0,2.25,1470,6808,1.0,True,0,3,98023,1160,310,1984,0,98023,47.2884,-122.365,1570,7881,201407,1470,1
713500020,1390000.0,4.0,4.5,4490,24767,2.0,True,2,3,98006,3800,690,1998,0,98006,47.5544,-122.147,3370,32700,201504,3370,3
5412310170,177000.0,3.0,1.75,1150,8079,1.0,True,0,4,98030,1150,0,1983,0,98030,47.3766,-122.18,1540,7399,201406,1150,1
7751800080,465000.0,3.0,1.5,1460,9879,1.0,True,0,3,98008,1460,0,1956,0,98008,47.6346,-122.12700000000001,1610,10050,201501,1610,3
1121000414,750000.0,4.0,2.75,3150,6343,1.0,True,3,3,98126,1810,1340,1976,0,98126,47.5424,-122.381,2250,6343,201409,3150,3
4239400920,149000.0,3.0,1.0,1090,2800,1.0,True,0,3,98092,1090,0,1969,0,98092,47.3162,-122.18299999999999,1040,2960,201409,1090,1
9408300380,605000.0,3.0,2.5,2670,47480,2.0,True,3,3,98072,2670,0,1981,0,98072,47.7443,-122.11399999999999,2760,42800,201406,2670,3
6865200095,725000.0,3.0,2.0,2110,5800,1.5,True,0,4,98103,1990,120,1927,0,98103,47.6645,-122.34200000000001,1620,4300,201410,2110,3
6669080010,413900.0,4.0,2.25,1770,5236,2.0,True,0,3,98056,1770,0,2007,0,98056,47.5137,-122.189,2470,5064,201409,1770,3
1446400670,199950.0,3.0,1.5,1510,6600,1.0,True,0,3,98168,1510,0,1938,0,98168,47.4821,-122.331,990,6600,201407,1510,1
203100460,400000.0,1.0,1.0,530,13679,1.0,True,0,4,98053,530,0,1949,0,98053,47.6422,-121.954,1930,20624,201409,530,2
9523102750,870000.0,3.0,1.5,2420,5000,2.0,True,0,4,98103,2200,220,1925,0,98103,47.6744,-122.353,2070,5000,201408,2420,3
8078570380,292000.0,5.0,2.5,2490,7666,1.0,True,0,4,98031,1490,1000,1989,0,98031,47.4022,-122.171,1930,7415,201406,2490,2
1423800080,225000.0,3.0,1.0,990,8012,1.0,True,0,4,98058,990,0,1966,0,98058,47.4557,-122.181,1260,9060,201405,990,1
9259900010,466750.0,4.0,2.0,1730,9139,2.0,True,0,3,98125,1730,0,1957,0,98125,47.7181,-122.316,1410,7311,201503,1410,3
4223400050,330000.0,2.0,1.5,1440,11954,1.0,True,0,4,98002,1440,0,1978,0,98002,47.2909,-122.219,1460,9730,201503,1460,2
686400380,770000.0,7.0,2.25,3260,8145,2.0,True,0,5,98008,3260,0,1967,0,98008,47.6336,-122.115,2340,8145,201410,3260,3
1102001112,802500.0,4.0,2.25,1950,7000,1.0,True,1,3,98118,1450,500,1957,0,98118,47.5426,-122.262,1840,6440,201502,1840,3
241900020,378800.0,5.0,2.5,2740,5400,2.0,True,0,3,98031,2740,0,2005,0,98031,47.4036,-122.205,2900,5476,201407,2740,2
8691300380,795000.0,3.0,2.75,2940,12487,2.0,True,0,3,98075,2940,0,1997,0,98075,47.5879,-121.973,3110,10837,201505,3110,3
3426049132,460000.0,3.0,2.0,1200,7320,1.0,True,0,3,98115,1200,0,1955,0,98115,47.6986,-122.286,1750,8220,201504,1750,3
3904901190,567000.0,3.0,2.5,2070,10908,2.0,True,0,3,98029,2070,0,1986,0,98029,47.5665,-122.023,2220,10975,201412,2070,3
1789900080,209950.0,3.0,1.75,1570,15570,1.0,True,0,3,98023,1570,0,1981,0,98023,47.3207,-122.36200000000001,2000,28200,201407,1570,1
1021049022,415000.0,2.0,1.0,1050,60113,1.0,True,0,4,98001,1050,0,1943,0,98001,47.3226,-122.287,1380,27442,201405,1050,3
5634500179,424500.0,4.0,1.5,1830,6985,1.0,True,0,3,98028,1080,750,1967,0,98028,47.7494,-122.236,1650,9501,201412,1830,3
795002455,261000.0,2.0,1.0,970,12500,1.0,True,0,3,98168,970,0,1941,0,98168,47.5102,-122.33,1280,6250,201505,1280,2
6666860170,365000.0,3.0,2.5,2200,9696,2.0,True,0,3,98031,2200,0,1987,0,98031,47.4197,-122.205,2200,9915,201408,2200,2
9828200605,631000.0,4.0,2.0,1930,3240,1.5,True,0,4,98122,1930,0,1911,0,98122,47.6156,-122.29899999999999,1480,3600,201504,1480,3
853200010,3800000.0,5.0,5.5,7050,42840,1.0,True,2,4,98004,4320,2730,1978,0,98004,47.6229,-122.22,5070,20570,201407,7050,3
4449800345,584000.0,3.0,2.5,1790,3962,2.0,True,0,3,98117,1790,0,1992,0,98117,47.6894,-122.391,1340,3960,201410,1790,3
2522029136,310000.0,3.0,1.75,1560,82328,1.0,True,0,3,98070,1560,0,1974,0,98070,47.3674,-122.50299999999999,2100,205603,201407,1560,2
1149900050,717000.0,4.0,2.5,2780,7985,2.0,True,0,4,98029,2780,0,1992,0,98029,47.5608,-122.016,2650,8094,201503,2650,3
6908200080,667000.0,3.0,1.5,1720,8100,2.0,True,0,3,98107,1720,0,1907,0,98107,47.6746,-122.4,2210,8100,201406,1720,3
3395800660,190000.0,3.0,1.0,1640,8100,1.0,True,0,3,98146,1040,600,1939,0,98146,47.482,-122.34,1600,8100,201412,1640,1
9414610010,430000.0,3.0,2.0,1730,9000,1.0,True,0,3,98027,1370,360,1978,0,98027,47.5202,-122.04700000000001,2390,10000,201406,1730,3
5379805120,213000.0,2.0,1.0,740,7380,1.0,True,0,4,98188,740,0,1951,0,98188,47.4481,-122.27799999999999,1500,10075,201504,1500,1
1530900290,475000.0,3.0,2.5,2280,3710,1.0,True,0,3,98072,1550,730,1990,0,98072,47.735,-122.15899999999999,2030,3710,201410,2280,3
8886000005,649000.0,2.0,2.75,2090,23962,2.0,True,3,4,98070,2090,0,1988,0,98070,47.4145,-122.44,1820,32340,201503,1820,3
8965400010,715000.0,3.0,2.5,2550,13458,2.0,True,0,3,98006,2550,0,1990,0,98006,47.5586,-122.12100000000001,3180,13458,201406,2550,3
8644210470,845000.0,4.0,3.5,3350,19487,1.0,True,0,3,98075,2460,890,1992,0,98075,47.5796,-121.99799999999999,3360,19460,201503,3360,3
1545805980,390000.0,3.0,2.5,2770,8820,1.0,True,0,3,98038,1900,870,1980,2004,98038,47.3685,-122.04799999999999,1850,10920,201411,2770,2
2841500010,390000.0,4.0,3.0,2860,5724,1.0,True,0,3,98108,1730,1130,1983,0,98108,47.5427,-122.302,2340,7200,201409,2860,2
1328330290,328000.0,4.0,1.75,1990,7194,1.0,True,0,4,98058,1400,590,1978,0,98058,47.4417,-122.135,1820,7400,201407,1990,2
4222100280,239999.0,3.0,2.75,1740,8436,1.0,True,0,3,98003,1140,600,1967,0,98003,47.3456,-122.305,1550,8436,201412,1740,1
4222200280,225000.0,3.0,2.0,1460,7740,1.0,True,0,3,98003,1460,0,1968,0,98003,47.3467,-122.306,1540,7644,201410,1460,1
3224510290,920000.0,3.0,1.75,3670,11884,1.0,True,2,4,98006,1950,1720,1979,0,98006,47.5604,-122.133,3020,9747,201410,3670,3
5196420290,940000.0,4.0,2.75,3270,9231,2.0,True,0,3,98052,3270,0,1995,0,98052,47.6539,-122.12100000000001,3380,10154,201503,3380,3
1703900005,465000.0,3.0,1.0,1210,4872,1.0,True,0,4,98118,1210,0,1949,0,98118,47.5551,-122.273,1070,4872,201505,1070,3
3329530480,241000.0,3.0,2.0,1770,7000,1.0,True,0,3,98001,1770,0,1986,0,98001,47.3321,-122.26100000000001,1510,10462,201407,1770,1
1541700170,307550.0,4.0,2.5,1980,5909,2.0,True,0,3,98031,1980,0,2003,0,98031,47.3913,-122.185,2550,5487,201406,1980,2
8833510190,490000.0,4.0,2.5,2650,9627,1.0,True,3,4,98028,1610,1040,1976,0,98028,47.7684,-122.25399999999999,2650,9221,201410,2650,3
8961970190,647000.0,4.0,2.5,3040,6887,2.0,True,0,3,98074,3040,0,1999,0,98074,47.6073,-122.015,2790,7196,201405,3040,3
323069120,780000.0,4.0,2.75,3640,231739,1.5,True,0,3,98027,3640,0,1999,0,98027,47.5078,-122.01799999999999,2670,91040,201408,3640,3
8944360170,517500.0,3.0,2.5,1810,4332,2.0,True,0,3,98029,1810,0,1992,0,98029,47.5776,-121.99600000000001,1740,4332,201411,1810,3
2546500020,295000.0,3.0,2.0,1380,8682,1.0,True,0,4,98148,1380,0,1966,0,98148,47.4238,-122.322,1410,10594,201406,1380,2
1338801060,560000.0,4.0,1.5,1810,3400,2.0,True,0,3,98112,1810,0,1926,0,98112,47.6264,-122.302,1770,3600,201412,1810,3
3747600050,319450.0,5.0,2.0,2250,5472,1.5,True,0,5,98002,1750,500,1930,0,98002,47.3065,-122.219,1540,5472,201411,2250,2
327000050,1500000.0,4.0,3.25,3860,7199,2.0,True,1,3,98115,2870,990,2005,0,98115,47.6855,-122.26899999999999,2940,9600,201412,3860,3
1898900280,340000.0,4.0,3.0,2380,20277,1.0,True,0,3,98023,1500,880,1999,0,98023,47.3046,-122.39200000000001,2370,15440,201409,2380,2
1423400005,249950.0,3.0,1.0,1370,11658,1.0,True,0,4,98058,1370,0,1958,0,98058,47.4576,-122.182,1080,9198,201408,1370,2
9521100585,499950.0,3.0,1.0,1830,3000,1.5,True,0,3,98103,1430,400,1926,0,98103,47.6619,-122.351,1510,2500,201406,1830,3
2025059150,1040000.0,4.0,1.75,1440,13296,1.0,True,0,4,98004,1440,0,1967,0,98004,47.63399999999999,-122.204,3520,10802,201407,1440,3
8941500010,750000.0,4.0,2.5,2510,17200,1.0,True,2,4,98052,1540,970,1977,0,98052,47.6287,-122.089,2370,14621,201502,2370,3
1425069071,875000.0,4.0,2.5,3230,256132,2.0,True,0,3,98053,3230,0,2006,0,98053,47.6544,-121.99799999999999,3080,217800,201503,3080,3
686400670,678000.0,3.0,1.75,1670,7210,1.0,True,0,5,98008,1670,0,1967,0,98008,47.6344,-122.116,2200,7210,201504,2200,3
2624049073,360000.0,2.0,1.0,780,4200,1.0,True,0,3,98118,780,0,1920,0,98118,47.5381,-122.26700000000001,1620,6000,201407,780,2
1523059180,354900.0,3.0,1.0,1720,16552,1.0,True,0,4,98059,1720,0,1971,0,98059,47.4772,-122.15299999999999,1550,15457,201409,1720,2
8016300250,632000.0,5.0,2.5,2260,10087,1.0,True,0,3,98008,1520,740,1967,0,98008,47.5982,-122.12799999999999,2500,9440,201408,2260,3
7694600143,350000.0,3.0,1.75,1480,9375,1.0,True,0,4,98146,1480,0,1957,0,98146,47.5076,-122.366,1370,9000,201412,1480,2
269000950,990000.0,3.0,4.0,2550,3900,2.0,True,2,3,98199,2050,500,1940,2003,98199,47.6415,-122.39200000000001,2340,6400,201407,2550,3
2724079090,1650000.0,4.0,3.25,3920,881654,3.0,True,3,3,98024,3920,0,2002,0,98024,47.5385,-121.896,2970,112384,201501,2970,3
3342103369,481000.0,4.0,2.5,2286,8269,2.0,True,0,3,98056,2286,0,2002,0,98056,47.5174,-122.194,2110,4711,201407,2286,3
7104100050,485000.0,3.0,2.5,1500,5412,1.0,True,0,5,98136,900,600,1920,0,98136,47.5499,-122.39399999999999,1090,5412,201406,1500,3
8944360290,477000.0,3.0,2.5,1740,4960,2.0,True,0,3,98029,1740,0,1992,0,98029,47.5772,-121.99799999999999,1740,5021,201504,1740,3
6072500050,560000.0,5.0,2.5,2880,9000,1.0,True,0,5,98006,1440,1440,1966,0,98006,47.5456,-122.179,2010,9000,201407,2880,3
1066000290,600000.0,6.0,3.0,2600,9350,1.0,True,0,4,98008,1340,1260,1963,0,98008,47.6198,-122.105,2090,9102,201411,2600,3
2817260130,622500.0,5.0,2.75,3320,23760,2.0,True,0,4,98072,2190,1130,1975,0,98072,47.7498,-122.146,2520,36720,201406,3320,3
3582750170,410000.0,2.0,2.25,1660,2128,2.0,True,0,4,98028,1660,0,1974,0,98028,47.7528,-122.25200000000001,1640,2128,201504,1640,3
255370420,318200.0,3.0,2.5,1990,3644,2.0,True,0,3,98038,1990,0,2010,0,98038,47.3531,-122.01700000000001,2580,3800,201504,2580,2
2571910380,289000.0,3.0,2.0,1680,8424,1.0,True,0,3,98022,1680,0,1993,0,98022,47.1969,-122.01100000000001,1990,8545,201406,1680,2
3832150190,263000.0,3.0,1.75,1570,7775,2.0,True,0,3,98031,1570,0,1982,0,98031,47.3876,-122.21600000000001,1580,8622,201405,1570,2
5279100680,240000.0,3.0,1.0,1150,4825,1.0,True,0,4,98027,1150,0,1957,0,98027,47.5321,-122.029,1760,7121,201406,1150,1
7889601870,281500.0,3.0,1.0,1270,7500,1.0,True,0,3,98146,1270,0,1953,0,98146,47.4921,-122.339,1340,3000,201504,1340,2
5694001061,587206.0,3.0,3.5,1890,1710,2.0,True,0,3,98103,1640,250,1999,0,98103,47.6592,-122.34899999999999,1680,1562,201406,1890,3
1912100882,482000.0,2.0,2.25,1350,1248,2.0,True,0,3,98102,1180,170,2000,0,98102,47.6399,-122.32,1760,3360,201407,1350,3
8563020170,485000.0,3.0,1.75,1650,9500,1.0,True,0,3,98052,1650,0,1967,0,98052,47.631,-122.098,1880,9375,201503,1880,3
8656800020,309000.0,3.0,2.5,1450,11480,2.0,True,0,3,98014,1450,0,1990,0,98014,47.672,-121.86399999999999,2080,87991,201502,2080,2
3876540780,221000.0,3.0,2.25,1640,7350,1.0,True,0,3,98003,1140,500,1984,0,98003,47.2625,-122.3,1480,8041,201406,1640,1
8563030280,700000.0,3.0,2.5,2030,8398,2.0,True,0,4,98008,2030,0,1975,0,98008,47.6272,-122.095,2450,8104,201405,2030,3
2114300290,411500.0,5.0,3.0,2420,7740,1.0,True,0,5,98106,1360,1060,1929,1969,98106,47.536,-122.35799999999999,1840,6780,201409,2420,3
9141100005,285000.0,4.0,3.5,2770,10505,2.0,True,0,3,98133,2770,0,1940,2015,98133,47.7412,-122.355,1760,10505,201410,2770,2
5727500019,395000.0,4.0,3.0,1980,7931,1.0,True,0,4,98133,1160,820,1983,0,98133,47.7513,-122.334,1910,7931,201406,1980,2
1796360080,237950.0,2.0,1.75,1460,7926,1.0,True,0,4,98042,1460,0,1987,0,98042,47.3665,-122.09200000000001,1680,8206,201407,1460,1
9485800050,680000.0,3.0,2.5,1610,8064,1.0,True,2,4,98033,1160,450,1981,0,98033,47.6818,-122.189,2260,8328,201503,2260,3
5560000680,199950.0,2.0,1.0,1010,10057,1.0,True,0,3,98023,1010,0,1961,0,98023,47.3286,-122.336,1040,8591,201412,1010,1
9297300480,765000.0,4.0,3.5,2760,4000,2.0,True,2,3,98126,2000,760,1926,2014,98126,47.5687,-122.374,1690,4000,201412,2760,3
6813600415,515000.0,2.0,1.0,1060,4960,1.0,True,0,3,98103,1060,0,1926,0,98103,47.6896,-122.331,1420,4960,201405,1060,3
6751300255,470000.0,3.0,1.5,1510,8000,1.0,True,0,4,98007,1510,0,1956,0,98007,47.5865,-122.135,1430,8000,201406,1510,3
3300700480,330000.0,2.0,1.0,880,4000,1.0,True,0,3,98117,780,100,1937,0,98117,47.6931,-122.37899999999999,950,4000,201408,880,2
5379800446,284000.0,3.0,2.5,2150,9375,1.0,True,0,3,98188,1550,600,1968,0,98188,47.4578,-122.274,1950,9100,201502,1950,2
9558200080,295000.0,3.0,2.5,1660,8125,1.0,True,0,3,98148,1150,510,1999,0,98148,47.4373,-122.333,1250,8125,201409,1660,2
6817801150,555000.0,4.0,2.5,2160,10987,1.0,True,0,4,98074,1440,720,1981,2003,98074,47.6333,-122.03399999999999,1280,11617,201503,1280,3
1454100005,350000.0,3.0,1.0,1370,8162,1.5,True,0,3,98125,1370,0,1949,0,98125,47.7263,-122.289,1560,8250,201408,1370,2
104540840,240000.0,3.0,2.25,1460,5818,1.0,True,0,3,98023,1140,320,1986,0,98023,47.3113,-122.35799999999999,1490,6031,201412,1460,1
2207100635,419900.0,3.0,1.5,1450,7000,1.0,True,0,3,98007,1450,0,1955,0,98007,47.5983,-122.15,1490,7245,201502,1490,3
2489200250,528000.0,3.0,2.0,1560,6300,1.0,True,0,3,98126,1560,0,1924,0,98126,47.5407,-122.37899999999999,1620,6300,201504,1620,3
5130000080,481000.0,4.0,2.5,2480,9869,1.0,True,0,4,98028,1240,1240,1963,0,98028,47.7612,-122.229,2230,10310,201503,2230,3
6150700169,304700.0,2.0,1.0,740,5995,1.0,True,0,4,98133,740,0,1949,0,98133,47.7291,-122.337,1140,5995,201406,740,2
8691350130,715000.0,4.0,2.5,2927,12171,2.0,True,0,3,98075,2927,0,1998,0,98075,47.5948,-121.98299999999999,2967,12166,201502,2967,3
6189200345,738950.0,4.0,2.75,2260,12005,1.0,True,0,4,98005,2260,0,1956,1989,98005,47.6342,-122.171,1870,10800,201408,2260,3
2222059099,215000.0,3.0,1.5,1240,9405,1.0,True,0,4,98042,1240,0,1966,0,98042,47.3727,-122.162,2260,7611,201410,1240,1
7227800660,300000.0,6.0,2.0,2040,10812,1.0,True,0,4,98056,2040,0,1943,0,98056,47.4919,-122.181,1440,10200,201405,2040,2
1148000005,346000.0,3.0,1.75,1270,8100,1.0,True,0,3,98146,880,390,1950,0,98146,47.4828,-122.344,1650,8173,201406,1270,2
6055000430,473000.0,4.0,3.5,4370,37193,2.0,True,3,3,98022,2780,1590,1996,0,98022,47.24100000000001,-121.979,2860,39356,201503,2860,3
7616200050,500000.0,3.0,1.75,1700,6120,1.0,True,0,3,98116,1700,0,1952,0,98116,47.5807,-122.397,1330,6120,201501,1330,3
7234601440,750000.0,2.0,1.5,1300,7632,1.0,True,2,3,98122,1300,0,1943,0,98122,47.6134,-122.30799999999999,1420,1676,201409,1300,3
8563020380,519900.0,4.0,2.0,1820,9350,1.0,True,0,4,98052,1820,0,1967,0,98052,47.6288,-122.098,2260,9299,201405,1820,3
1454100480,378500.0,2.0,1.0,880,6171,1.0,True,0,4,98125,880,0,1949,0,98125,47.7262,-122.285,2260,12769,201408,880,2
5151600285,314500.0,3.0,1.75,1870,12381,1.0,True,0,4,98003,1870,0,1957,0,98003,47.3358,-122.32,1950,12667,201405,1870,2
2155000480,499950.0,3.0,1.5,1350,9315,1.0,True,0,3,98052,1350,0,1968,0,98052,47.6587,-122.124,1840,9920,201504,1840,3
1024049024,1740000.0,5.0,3.5,4870,7700,2.5,True,3,5,98144,3650,1220,1929,0,98144,47.5832,-122.29,3220,7700,201412,4870,3
1026069163,630000.0,3.0,2.5,2460,38794,2.0,True,0,3,98077,2460,0,1999,0,98077,47.7602,-122.022,2470,51400,201504,2470,3
4427100095,360000.0,4.0,1.5,1720,6417,1.0,True,0,3,98125,1720,0,1953,0,98125,47.7268,-122.311,1430,6240,201406,1720,2
4047200380,460000.0,2.0,1.5,2730,19877,1.0,True,0,4,98019,1570,1160,1976,0,98019,47.7698,-121.898,1450,19509,201405,2730,3
3222049024,361000.0,3.0,1.0,1100,4046,1.5,True,4,4,98198,1100,0,1922,0,98198,47.343999999999994,-122.331,2550,7847,201405,1100,2
2287000010,713400.0,3.0,2.25,1810,9845,1.0,True,0,4,98040,1810,0,1959,1991,98040,47.5505,-122.221,1900,10083,201407,1810,3
3692900010,445000.0,2.0,1.0,930,3150,1.0,True,0,5,98115,930,0,1918,0,98115,47.6783,-122.29799999999999,1900,5000,201410,930,3
320069049,305000.0,4.0,1.5,1590,131551,1.0,True,3,4,98022,1590,0,1966,0,98022,47.2558,-122.024,2280,108028,201405,1590,2
868002335,1430000.0,3.0,2.75,2710,9204,1.5,True,4,3,98177,1480,1230,1975,0,98177,47.7039,-122.385,2960,10080,201503,2960,3
8945100050,222000.0,3.0,1.0,1460,8400,1.0,True,0,4,98023,1460,0,1962,0,98023,47.3086,-122.365,1060,8563,201504,1060,1
7853250080,510000.0,5.0,3.25,3400,4499,2.0,True,0,3,98065,2740,660,2005,0,98065,47.5385,-121.88,3400,6163,201502,3400,3
6713700250,500000.0,5.0,3.0,2920,11440,2.0,True,0,3,98133,2920,0,2003,0,98133,47.7607,-122.354,1720,9348,201406,2920,3
4232901990,605000.0,2.0,1.0,910,3600,1.0,True,0,4,98119,910,0,1909,0,98119,47.6341,-122.361,1720,3600,201405,910,3
3578401760,393000.0,3.0,2.0,1320,10720,2.0,True,0,3,98074,1320,0,1981,0,98074,47.6203,-122.037,1910,13639,201408,1320,2
9113200290,725000.0,4.0,2.5,2490,5170,2.0,True,0,4,98052,2490,0,2000,0,98052,47.6836,-122.162,2490,5170,201406,2490,3
5116000250,320000.0,3.0,1.75,2220,11646,1.0,True,0,3,98028,1270,950,1950,0,98028,47.7762,-122.27,1490,10003,201407,2220,2
1099600010,210000.0,4.0,1.5,1130,7840,1.0,True,0,4,98023,1130,0,1970,0,98023,47.2986,-122.37700000000001,1690,7840,201406,1130,1
5416500980,419900.0,4.0,2.5,2750,5767,2.0,True,0,3,98038,2750,0,2005,0,98038,47.3595,-122.038,2800,5376,201407,2750,3
7312100010,410000.0,4.0,2.5,2240,4447,2.0,True,0,3,98059,2240,0,2006,0,98059,47.4868,-122.15899999999999,2000,3800,201503,2000,3
7936000562,721000.0,3.0,2.25,2680,10440,1.0,True,1,3,98116,1540,1140,1963,0,98116,47.56100000000001,-122.398,2140,7560,201412,2680,3
9839300545,605000.0,2.0,2.0,1270,5500,1.5,True,0,4,98122,1270,0,1921,0,98122,47.6121,-122.294,1870,4400,201407,1270,3
6837700005,738000.0,3.0,1.75,1520,5500,1.5,True,0,5,98116,1520,0,1936,0,98116,47.5839,-122.383,2310,5500,201412,1520,3
6918720080,725000.0,6.0,3.0,2480,12000,2.0,True,0,3,98007,2480,0,1972,0,98007,47.6131,-122.145,2220,8580,201504,2220,3
9407001700,255000.0,2.0,1.0,960,20954,1.0,True,0,3,98045,960,0,1977,0,98045,47.4485,-121.774,1240,9752,201408,960,2
1473200130,303000.0,3.0,2.25,1340,873,3.0,True,0,3,98133,1340,0,2009,0,98133,47.7325,-122.34299999999999,1340,1186,201503,1340,2
4037200585,394950.0,3.0,2.5,1090,7700,1.0,True,0,4,98008,1090,0,1957,0,98008,47.607,-122.12,1740,7700,201407,1090,2
5249803870,530000.0,4.0,3.0,2240,5580,2.0,True,0,5,98118,1830,410,1949,0,98118,47.5598,-122.27,1530,4800,201409,2240,3
9558050170,475000.0,4.0,2.5,3740,8700,1.0,True,0,3,98058,2260,1480,2004,0,98058,47.4587,-122.117,2650,6333,201405,3740,3
1545808110,250000.0,4.0,2.5,1800,8100,2.0,True,0,3,98038,1800,0,1998,0,98038,47.3611,-122.04700000000001,1590,8100,201406,1800,2
1604601155,180000.0,3.0,1.0,780,3540,1.0,True,0,2,98118,780,0,1920,0,98118,47.565,-122.291,1260,3540,201412,780,1
2754700170,443500.0,2.0,1.0,1330,4140,1.0,True,0,4,98115,930,400,1919,1940,98115,47.6802,-122.306,1410,5100,201408,1330,3
3622059180,390000.0,4.0,2.0,1900,76877,1.0,True,0,3,98042,1900,0,2004,0,98042,47.3491,-122.113,1740,34848,201407,1900,2
7201600190,430000.0,4.0,1.75,1570,7650,1.0,True,0,3,98052,1100,470,1975,0,98052,47.6801,-122.10600000000001,1580,7650,201502,1580,3
3450300280,460000.0,5.0,4.5,3100,7260,2.0,True,0,3,98059,3100,0,1963,2000,98059,47.5004,-122.162,1650,7700,201502,1650,3
1036450170,660000.0,3.0,3.5,2740,3785,2.0,True,0,3,98034,2190,550,2001,0,98034,47.7195,-122.182,2060,3457,201503,2060,3
8965000050,515000.0,3.0,1.75,1570,10939,1.0,True,0,3,98052,1200,370,1974,0,98052,47.6389,-122.102,1760,10200,201407,1570,3
4354700010,482500.0,3.0,2.0,1330,6490,1.0,True,0,4,98125,1330,0,1954,0,98125,47.7181,-122.30799999999999,1580,7202,201504,1580,3
4057300170,305000.0,2.0,1.5,1140,2980,2.0,True,0,3,98029,1140,0,1988,0,98029,47.5707,-122.01799999999999,1150,2981,201406,1140,2
4217400185,835000.0,4.0,2.75,1550,4000,1.5,True,0,3,98105,1550,0,1930,0,98105,47.6596,-122.28,2120,4000,201406,1550,3
8155750010,237000.0,3.0,2.0,1290,7952,1.0,True,0,3,98030,1290,0,1998,0,98030,47.3867,-122.19,1670,7280,201412,1290,1
2159900020,445000.0,2.0,1.5,1510,2001,2.0,True,0,4,98007,1510,0,1985,0,98007,47.6211,-122.15299999999999,1510,2055,201411,1510,3
2487700130,710000.0,4.0,2.5,2720,8000,1.0,True,0,4,98136,1360,1360,1955,0,98136,47.5237,-122.391,1790,8000,201504,1790,3
2085200545,180000.0,3.0,1.0,840,5700,1.0,True,0,4,98038,840,0,1945,0,98038,47.3948,-122.02799999999999,1430,12600,201408,840,1
9432900380,280017.0,3.0,2.5,1850,8770,2.0,True,0,3,98022,1850,0,1996,0,98022,47.2091,-122.009,2350,8606,201410,1850,2
2591850080,436500.0,4.0,2.5,2290,11173,2.0,True,0,4,98058,2290,0,1988,0,98058,47.4314,-122.164,2290,10404,201406,2290,3
1025049174,1260000.0,4.0,2.5,3200,7535,2.0,True,0,3,98105,3200,0,2006,0,98105,47.666000000000004,-122.27600000000001,1650,6850,201405,3200,3
5628400080,420000.0,3.0,2.25,1800,9800,1.0,True,0,4,98028,1300,500,1959,0,98028,47.7393,-122.244,1680,9545,201412,1800,3
7657000225,205000.0,3.0,1.0,860,7467,1.0,True,0,3,98178,860,0,1944,0,98178,47.4947,-122.23700000000001,1280,7467,201407,860,1
6151800080,570000.0,3.0,1.5,1980,10203,1.0,True,0,4,98010,1680,300,1946,0,98010,47.3402,-122.046,1980,13664,201409,1980,3
6154900095,565000.0,4.0,1.75,2140,7102,1.0,True,0,4,98177,1070,1070,1948,0,98177,47.7042,-122.37,1950,7102,201407,2140,3
9542800050,287000.0,2.0,2.5,2410,7500,1.0,True,0,3,98023,1550,860,1978,0,98023,47.3078,-122.374,1840,8800,201412,2410,2
526059224,260000.0,4.0,1.75,1650,7276,1.0,True,0,3,98011,1010,640,1977,0,98011,47.7721,-122.206,1840,8550,201409,1650,2
526059224,470000.0,4.0,1.75,1650,7276,1.0,True,0,3,98011,1010,640,1977,0,98011,47.7721,-122.206,1840,8550,201502,1840,3
3275850190,700000.0,3.0,2.5,2410,9916,2.0,True,0,4,98052,2410,0,1989,0,98052,47.6911,-122.103,2310,8212,201409,2410,3
4137000460,249000.0,3.0,1.75,1520,7500,1.0,True,0,3,98092,1520,0,1985,0,98092,47.2646,-122.219,2180,7506,201502,2180,2
7936000403,568000.0,3.0,1.75,2050,3520,1.0,True,0,4,98136,1070,980,1977,0,98136,47.5536,-122.399,2050,16083,201406,2050,3
1175000073,500000.0,4.0,1.0,1720,4011,1.5,True,0,4,98107,1720,0,1904,0,98107,47.6719,-122.396,1580,3784,201406,1720,3
8645540290,358000.0,5.0,2.5,2390,8775,1.0,True,0,4,98058,1270,1120,1980,0,98058,47.4639,-122.17,1800,8000,201411,2390,2
7137960460,225000.0,3.0,2.5,1680,6755,2.0,True,0,3,98092,1680,0,1994,0,98092,47.3293,-122.17,1860,7257,201405,1680,1
